,index,Location Name,Address,City,Zip Code,Wait Time(Mins),Map,timestamp,date-time,hour
22206,8,SANDY SPRING VOLUNTEER FIRE DEPT,17921 Brooke Rd,Sandy Spring,20860,5.0,Map link,1604337632.321142,2020-11-02 12:20:32.321142,12
22207,9,SILVER SPRING CIVIC BUILDING,1 Veterans Pl,Silver Spring,20910,5.0,Map link,1604337632.321142,2020-11-02 12:20:32.321142,12
22208,10,WHEATON REC CENTER,11701 Georgia Ave,Wheaton,20902,5.0,Map link,1604337632.321142,2020-11-02 12:20:32.321142,12
22209,0,ACTIVITY CENTER BOHRER PARK,506 S. Frederick Ave,Gaithersburg,20877,5.0,Map link,1604337932.4621663,2020-11-02 12:25:32.462166,12
22210,1,DAMASCUS REC CENTER,25520 Oak Dr,Damascus,20872,5.0,Map link,1604337932.4621663,2020-11-02 12:25:32.462166,12
22211,2,EXECUTIVE OFFICE BUILDING,101 Monroe St,Rockville,20850,5.0,Map link,1604337932.4621663,2020-11-02 12:25:32.462166,12
22212,3,GERMANTOWN RECREATION CENTER,18905 Kingsview Rd,Germantown,20874,5.0,Map link,1604337932.4621663,2020-11-02 12:25:32.462166,12
22213,4,JANE LAWTON COMMUNITY RECREATION CENTER,4301 Willow Ln,Chevy Chase,20815,5.0,Map link,1604337932.4621663,2020-11-02 12:25:32.462166,12
22214,5,MARILYN PRAISNER REC CENTER,14906 Old Columbia Pike,Burtonsville,20866,5.0,Map link,1604337932.4621663,2020-11-02 12:25:32.462166,12
22215,6,MID-COUNTY REC CENTER,2004 Queensguard Rd,Silver Spring,20906,5.0,Map link,1604337932.4621663,2020-11-02 12:25:32.462166,12
22216,7,POTOMAC REC CENTER,11315 Falls Rd,Potomac,20854,5.0,Map link,1604337932.4621663,2020-11-02 12:25:32.462166,12
22217,8,SANDY SPRING VOLUNTEER FIRE DEPT,17921 Brooke Rd,Sandy Spring,20860,5.0,Map link,1604337932.4621663,2020-11-02 12:25:32.462166,12
22218,9,SILVER SPRING CIVIC BUILDING,1 Veterans Pl,Silver Spring,20910,5.0,Map link,1604337932.4621663,2020-11-02 12:25:32.462166,12
22219,10,WHEATON REC CENTER,11701 Georgia Ave,Wheaton,20902,5.0,Map link,1604337932.4621663,2020-11-02 12:25:32.462166,12
22220,0,ACTIVITY CENTER BOHRER PARK,506 S. Frederick Ave,Gaithersburg,20877,5.0,Map link,1604338232.6172273,2020-11-02 12:30:32.617227,12
22221,1,DAMASCUS REC CENTER,25520 Oak Dr,Damascus,20872,5.0,Map link,1604338232.6172273,2020-11-02 12:30:32.617227,12
22222,2,EXECUTIVE OFFICE BUILDING,101 Monroe St,Rockville,20850,5.0,Map link,1604338232.6172273,2020-11-02 12:30:32.617227,12
22223,3,GERMANTOWN RECREATION CENTER,18905 Kingsview Rd,Germantown,20874,5.0,Map link,1604338232.6172273,2020-11-02 12:30:32.617227,12
22224,4,JANE LAWTON COMMUNITY RECREATION CENTER,4301 Willow Ln,Chevy Chase,20815,5.0,Map link,1604338232.6172273,2020-11-02 12:30:32.617227,12
22225,5,MARILYN PRAISNER REC CENTER,14906 Old Columbia Pike,Burtonsville,20866,5.0,Map link,1604338232.6172273,2020-11-02 12:30:32.617227,12
22226,6,MID-COUNTY REC CENTER,2004 Queensguard Rd,Silver Spring,20906,5.0,Map link,1604338232.6172273,2020-11-02 12:30:32.617227,12
22227,7,POTOMAC REC CENTER,11315 Falls Rd,Potomac,20854,5.0,Map link,1604338232.6172273,2020-11-02 12:30:32.617227,12
22228,8,SANDY SPRING VOLUNTEER FIRE DEPT,17921 Brooke Rd,Sandy Spring,20860,5.0,Map link,1604338232.6172273,2020-11-02 12:30:32.617227,12
22229,9,SILVER SPRING CIVIC BUILDING,1 Veterans Pl,Silver Spring,20910,5.0,Map link,1604338232.6172273,2020-11-02 12:30:32.617227,12
22230,10,WHEATON REC CENTER,11701 Georgia Ave,Wheaton,20902,5.0,Map link,1604338232.6172273,2020-11-02 12:30:32.617227,12
22231,0,ACTIVITY CENTER BOHRER PARK,506 S. Frederick Ave,Gaithersburg,20877,5.0,Map link,1604338532.7466214,2020-11-02 12:35:32.746621,12
22232,1,DAMASCUS REC CENTER,25520 Oak Dr,Damascus,20872,5.0,Map link,1604338532.7466214,2020-11-02 12:35:32.746621,12
22233,2,EXECUTIVE OFFICE BUILDING,101 Monroe St,Rockville,20850,5.0,Map link,1604338532.7466214,2020-11-02 12:35:32.746621,12
22234,3,GERMANTOWN RECREATION CENTER,18905 Kingsview Rd,Germantown,20874,5.0,Map link,1604338532.7466214,2020-11-02 12:35:32.746621,12
22235,4,JANE LAWTON COMMUNITY RECREATION CENTER,4301 Willow Ln,Chevy Chase,20815,5.0,Map link,1604338532.7466214,2020-11-02 12:35:32.746621,12
22236,5,MARILYN PRAISNER REC CENTER,14906 Old Columbia Pike,Burtonsville,20866,5.0,Map link,1604338532.7466214,2020-11-02 12:35:32.746621,12
22237,6,MID-COUNTY REC CENTER,2004 Queensguard Rd,Silver Spring,20906,5.0,Map link,1604338532.7466214,2020-11-02 12:35:32.746621,12
22238,7,POTOMAC REC CENTER,11315 Falls Rd,Potomac,20854,5.0,Map link,1604338532.7466214,2020-11-02 12:35:32.746621,12
22239,8,SANDY SPRING VOLUNTEER FIRE DEPT,17921 Brooke Rd,Sandy Spring,20860,5.0,Map link,1604338532.7466214,2020-11-02 12:35:32.746621,12
22240,9,SILVER SPRING CIVIC BUILDING,1 Veterans Pl,Silver Spring,20910,5.0,Map link,1604338532.7466214,2020-11-02 12:35:32.746621,12
22241,10,WHEATON REC CENTER,11701 Georgia Ave,Wheaton,20902,5.0,Map link,1604338532.7466214,2020-11-02 12:35:32.746621,12
22242,0,ACTIVITY CENTER BOHRER PARK,506 S. Frederick Ave,Gaithersburg,20877,5.0,Map link,1604338832.8973737,2020-11-02 12:40:32.897374,12
22243,1,DAMASCUS REC CENTER,25520 Oak Dr,Damascus,20872,5.0,Map link,1604338832.8973737,2020-11-02 12:40:32.897374,12
22244,2,EXECUTIVE OFFICE BUILDING,101 Monroe St,Rockville,20850,5.0,Map link,1604338832.8973737,2020-11-02 12:40:32.897374,12
22245,3,GERMANTOWN RECREATION CENTER,18905 Kingsview Rd,Germantown,20874,5.0,Map link,1604338832.8973737,2020-11-02 12:40:32.897374,12
22246,4,JANE LAWTON COMMUNITY RECREATION CENTER,4301 Willow Ln,Chevy Chase,20815,5.0,Map link,1604338832.8973737,2020-11-02 12:40:32.897374,12
22247,5,MARILYN PRAISNER REC CENTER,14906 Old Columbia Pike,Burtonsville,20866,5.0,Map link,1604338832.8973737,2020-11-02 12:40:32.897374,12
22248,6,MID-COUNTY REC CENTER,2004 Queensguard Rd,Silver Spring,20906,5.0,Map link,1604338832.8973737,2020-11-02 12:40:32.897374,12
22249,7,POTOMAC REC CENTER,11315 Falls Rd,Potomac,20854,5.0,Map link,1604338832.8973737,2020-11-02 12:40:32.897374,12
22250,8,SANDY SPRING VOLUNTEER FIRE DEPT,17921 Brooke Rd,Sandy Spring,20860,5.0,Map link,1604338832.8973737,2020-11-02 12:40:32.897374,12
22251,9,SILVER SPRING CIVIC BUILDING,1 Veterans Pl,Silver Spring,20910,5.0,Map link,1604338832.8973737,2020-11-02 12:40:32.897374,12
22252,10,WHEATON REC CENTER,11701 Georgia Ave,Wheaton,20902,5.0,Map link,1604338832.8973737,2020-11-02 12:40:32.897374,12
22253,0,ACTIVITY CENTER BOHRER PARK,506 S. Frederick Ave,Gaithersburg,20877,5.0,Map link,1604339133.0793812,2020-11-02 12:45:33.079381,12
22254,1,DAMASCUS REC CENTER,25520 Oak Dr,Damascus,20872,5.0,Map link,1604339133.0793812,2020-11-02 12:45:33.079381,12
22255,2,EXECUTIVE OFFICE BUILDING,101 Monroe St,Rockville,20850,5.0,Map link,1604339133.0793812,2020-11-02 12:45:33.079381,12
22256,3,GERMANTOWN RECREATION CENTER,18905 Kingsview Rd,Germantown,20874,5.0,Map link,1604339133.0793812,2020-11-02 12:45:33.079381,12
22257,4,JANE LAWTON COMMUNITY RECREATION CENTER,4301 Willow Ln,Chevy Chase,20815,5.0,Map link,1604339133.0793812,2020-11-02 12:45:33.079381,12
22258,5,MARILYN PRAISNER REC CENTER,14906 Old Columbia Pike,Burtonsville,20866,5.0,Map link,1604339133.0793812,2020-11-02 12:45:33.079381,12
22259,6,MID-COUNTY REC CENTER,2004 Queensguard Rd,Silver Spring,20906,5.0,Map link,1604339133.0793812,2020-11-02 12:45:33.079381,12
22260,7,POTOMAC REC CENTER,11315 Falls Rd,Potomac,20854,5.0,Map link,1604339133.0793812,2020-11-02 12:45:33.079381,12
22261,8,SANDY SPRING VOLUNTEER FIRE DEPT,17921 Brooke Rd,Sandy Spring,20860,5.0,Map link,1604339133.0793812,2020-11-02 12:45:33.079381,12
22262,9,SILVER SPRING CIVIC BUILDING,1 Veterans Pl,Silver Spring,20910,5.0,Map link,1604339133.0793812,2020-11-02 12:45:33.079381,12
22263,10,WHEATON REC CENTER,11701 Georgia Ave,Wheaton,20902,5.0,Map link,1604339133.0793812,2020-11-02 12:45:33.079381,12
22264,0,ACTIVITY CENTER BOHRER PARK,506 S. Frederick Ave,Gaithersburg,20877,5.0,Map link,1604339433.2380557,2020-11-02 12:50:33.238056,12
22265,1,DAMASCUS REC CENTER,25520 Oak Dr,Damascus,20872,5.0,Map link,1604339433.2380557,2020-11-02 12:50:33.238056,12
22266,2,EXECUTIVE OFFICE BUILDING,101 Monroe St,Rockville,20850,5.0,Map link,1604339433.2380557,2020-11-02 12:50:33.238056,12
22267,3,GERMANTOWN RECREATION CENTER,18905 Kingsview Rd,Germantown,20874,5.0,Map link,1604339433.2380557,2020-11-02 12:50:33.238056,12
22268,4,JANE LAWTON COMMUNITY RECREATION CENTER,4301 Willow Ln,Chevy Chase,20815,5.0,Map link,1604339433.2380557,2020-11-02 12:50:33.238056,12
22269,5,MARILYN PRAISNER REC CENTER,14906 Old Columbia Pike,Burtonsville,20866,5.0,Map link,1604339433.2380557,2020-11-02 12:50:33.238056,12
22270,6,MID-COUNTY REC CENTER,2004 Queensguard Rd,Silver Spring,20906,5.0,Map link,1604339433.2380557,2020-11-02 12:50:33.238056,12
22271,7,POTOMAC REC CENTER,11315 Falls Rd,Potomac,20854,5.0,Map link,1604339433.2380557,2020-11-02 12:50:33.238056,12
22272,8,SANDY SPRING VOLUNTEER FIRE DEPT,17921 Brooke Rd,Sandy Spring,20860,5.0,Map link,1604339433.2380557,2020-11-02 12:50:33.238056,12
22273,9,SILVER SPRING CIVIC BUILDING,1 Veterans Pl,Silver Spring,20910,5.0,Map link,1604339433.2380557,2020-11-02 12:50:33.238056,12
22274,10,WHEATON REC CENTER,11701 Georgia Ave,Wheaton,20902,5.0,Map link,1604339433.2380557,2020-11-02 12:50:33.238056,12
22275,0,ACTIVITY CENTER BOHRER PARK,506 S. Frederick Ave,Gaithersburg,20877,5.0,Map link,1604339733.382423,2020-11-02 12:55:33.382423,12
22276,1,DAMASCUS REC CENTER,25520 Oak Dr,Damascus,20872,5.0,Map link,1604339733.382423,2020-11-02 12:55:33.382423,12
22277,2,EXECUTIVE OFFICE BUILDING,101 Monroe St,Rockville,20850,5.0,Map link,1604339733.382423,2020-11-02 12:55:33.382423,12
22278,3,GERMANTOWN RECREATION CENTER,18905 Kingsview Rd,Germantown,20874,5.0,Map link,1604339733.382423,2020-11-02 12:55:33.382423,12
22279,4,JANE LAWTON COMMUNITY RECREATION CENTER,4301 Willow Ln,Chevy Chase,20815,5.0,Map link,1604339733.382423,2020-11-02 12:55:33.382423,12
22280,5,MARILYN PRAISNER REC CENTER,14906 Old Columbia Pike,Burtonsville,20866,5.0,Map link,1604339733.382423,2020-11-02 12:55:33.382423,12
22281,6,MID-COUNTY REC CENTER,2004 Queensguard Rd,Silver Spring,20906,5.0,Map link,1604339733.382423,2020-11-02 12:55:33.382423,12
22282,7,POTOMAC REC CENTER,11315 Falls Rd,Potomac,20854,5.0,Map link,1604339733.382423,2020-11-02 12:55:33.382423,12
22283,8,SANDY SPRING VOLUNTEER FIRE DEPT,17921 Brooke Rd,Sandy Spring,20860,5.0,Map link,1604339733.382423,2020-11-02 12:55:33.382423,12
22284,9,SILVER SPRING CIVIC BUILDING,1 Veterans Pl,Silver Spring,20910,5.0,Map link,1604339733.382423,2020-11-02 12:55:33.382423,12
22285,10,WHEATON REC CENTER,11701 Georgia Ave,Wheaton,20902,5.0,Map link,1604339733.382423,2020-11-02 12:55:33.382423,12
22286,0,ACTIVITY CENTER BOHRER PARK,506 S. Frederick Ave,Gaithersburg,20877,5.0,Map link,1604340033.4898136,2020-11-02 13:00:33.489814,13
22287,1,DAMASCUS REC CENTER,25520 Oak Dr,Damascus,20872,5.0,Map link,1604340033.4898136,2020-11-02 13:00:33.489814,13
22288,2,EXECUTIVE OFFICE BUILDING,101 Monroe St,Rockville,20850,5.0,Map link,1604340033.4898136,2020-11-02 13:00:33.489814,13
22289,3,GERMANTOWN RECREATION CENTER,18905 Kingsview Rd,Germantown,20874,5.0,Map link,1604340033.4898136,2020-11-02 13:00:33.489814,13
22290,4,JANE LAWTON COMMUNITY RECREATION CENTER,4301 Willow Ln,Chevy Chase,20815,5.0,Map link,1604340033.4898136,2020-11-02 13:00:33.489814,13
22291,5,MARILYN PRAISNER REC CENTER,14906 Old Columbia Pike,Burtonsville,20866,5.0,Map link,1604340033.4898136,2020-11-02 13:00:33.489814,13
22292,6,MID-COUNTY REC CENTER,2004 Queensguard Rd,Silver Spring,20906,5.0,Map link,1604340033.4898136,2020-11-02 13:00:33.489814,13
22293,7,POTOMAC REC CENTER,11315 Falls Rd,Potomac,20854,5.0,Map link,1604340033.4898136,2020-11-02 13:00:33.489814,13
22294,8,SANDY SPRING VOLUNTEER FIRE DEPT,17921 Brooke Rd,Sandy Spring,20860,5.0,Map link,1604340033.4898136,2020-11-02 13:00:33.489814,13
22295,9,SILVER SPRING CIVIC BUILDING,1 Veterans Pl,Silver Spring,20910,5.0,Map link,1604340033.4898136,2020-11-02 13:00:33.489814,13
22296,10,WHEATON REC CENTER,11701 Georgia Ave,Wheaton,20902,5.0,Map link,1604340033.4898136,2020-11-02 13:00:33.489814,13
22297,0,ACTIVITY CENTER BOHRER PARK,506 S. Frederick Ave,Gaithersburg,20877,5.0,Map link,1604340333.6764064,2020-11-02 13:05:33.676406,13
22298,1,DAMASCUS REC CENTER,25520 Oak Dr,Damascus,20872,5.0,Map link,1604340333.6764064,2020-11-02 13:05:33.676406,13
22299,2,EXECUTIVE OFFICE BUILDING,101 Monroe St,Rockville,20850,5.0,Map link,1604340333.6764064,2020-11-02 13:05:33.676406,13
22300,3,GERMANTOWN RECREATION CENTER,18905 Kingsview Rd,Germantown,20874,5.0,Map link,1604340333.6764064,2020-11-02 13:05:33.676406,13
22301,4,JANE LAWTON COMMUNITY RECREATION CENTER,4301 Willow Ln,Chevy Chase,20815,5.0,Map link,1604340333.6764064,2020-11-02 13:05:33.676406,13
22302,5,MARILYN PRAISNER REC CENTER,14906 Old Columbia Pike,Burtonsville,20866,5.0,Map link,1604340333.6764064,2020-11-02 13:05:33.676406,13
22303,6,MID-COUNTY REC CENTER,2004 Queensguard Rd,Silver Spring,20906,5.0,Map link,1604340333.6764064,2020-11-02 13:05:33.676406,13
22304,7,POTOMAC REC CENTER,11315 Falls Rd,Potomac,20854,5.0,Map link,1604340333.6764064,2020-11-02 13:05:33.676406,13
22305,8,SANDY SPRING VOLUNTEER FIRE DEPT,17921 Brooke Rd,Sandy Spring,20860,5.0,Map link,1604340333.6764064,2020-11-02 13:05:33.676406,13
22306,9,SILVER SPRING CIVIC BUILDING,1 Veterans Pl,Silver Spring,20910,5.0,Map link,1604340333.6764064,2020-11-02 13:05:33.676406,13
22307,10,WHEATON REC CENTER,11701 Georgia Ave,Wheaton,20902,5.0,Map link,1604340333.6764064,2020-11-02 13:05:33.676406,13
22308,0,ACTIVITY CENTER BOHRER PARK,506 S. Frederick Ave,Gaithersburg,20877,5.0,Map link,1604340633.8063,2020-11-02 13:10:33.806300,13
22309,1,DAMASCUS REC CENTER,25520 Oak Dr,Damascus,20872,5.0,Map link,1604340633.8063,2020-11-02 13:10:33.806300,13
22310,2,EXECUTIVE OFFICE BUILDING,101 Monroe St,Rockville,20850,5.0,Map link,1604340633.8063,2020-11-02 13:10:33.806300,13
22311,3,GERMANTOWN RECREATION CENTER,18905 Kingsview Rd,Germantown,20874,5.0,Map link,1604340633.8063,2020-11-02 13:10:33.806300,13
22312,4,JANE LAWTON COMMUNITY RECREATION CENTER,4301 Willow Ln,Chevy Chase,20815,5.0,Map link,1604340633.8063,2020-11-02 13:10:33.806300,13
22313,5,MARILYN PRAISNER REC CENTER,14906 Old Columbia Pike,Burtonsville,20866,5.0,Map link,1604340633.8063,2020-11-02 13:10:33.806300,13
22314,6,MID-COUNTY REC CENTER,2004 Queensguard Rd,Silver Spring,20906,5.0,Map link,1604340633.8063,2020-11-02 13:10:33.806300,13
22315,7,POTOMAC REC CENTER,11315 Falls Rd,Potomac,20854,5.0,Map link,1604340633.8063,2020-11-02 13:10:33.806300,13
22316,8,SANDY SPRING VOLUNTEER FIRE DEPT,17921 Brooke Rd,Sandy Spring,20860,5.0,Map link,1604340633.8063,2020-11-02 13:10:33.806300,13
22317,9,SILVER SPRING CIVIC BUILDING,1 Veterans Pl,Silver Spring,20910,5.0,Map link,1604340633.8063,2020-11-02 13:10:33.806300,13
22318,10,WHEATON REC CENTER,11701 Georgia Ave,Wheaton,20902,5.0,Map link,1604340633.8063,2020-11-02 13:10:33.806300,13
22319,0,ACTIVITY CENTER BOHRER PARK,506 S. Frederick Ave,Gaithersburg,20877,5.0,Map link,1604340934.0309923,2020-11-02 13:15:34.030992,13
22320,1,DAMASCUS REC CENTER,25520 Oak Dr,Damascus,20872,5.0,Map link,1604340934.0309923,2020-11-02 13:15:34.030992,13
22321,2,EXECUTIVE OFFICE BUILDING,101 Monroe St,Rockville,20850,5.0,Map link,1604340934.0309923,2020-11-02 13:15:34.030992,13
22322,3,GERMANTOWN RECREATION CENTER,18905 Kingsview Rd,Germantown,20874,5.0,Map link,1604340934.0309923,2020-11-02 13:15:34.030992,13
22323,4,JANE LAWTON COMMUNITY RECREATION CENTER,4301 Willow Ln,Chevy Chase,20815,5.0,Map link,1604340934.0309923,2020-11-02 13:15:34.030992,13
22324,5,MARILYN PRAISNER REC CENTER,14906 Old Columbia Pike,Burtonsville,20866,5.0,Map link,1604340934.0309923,2020-11-02 13:15:34.030992,13
22325,6,MID-COUNTY REC CENTER,2004 Queensguard Rd,Silver Spring,20906,5.0,Map link,1604340934.0309923,2020-11-02 13:15:34.030992,13
22326,7,POTOMAC REC CENTER,11315 Falls Rd,Potomac,20854,5.0,Map link,1604340934.0309923,2020-11-02 13:15:34.030992,13
22327,8,SANDY SPRING VOLUNTEER FIRE DEPT,17921 Brooke Rd,Sandy Spring,20860,5.0,Map link,1604340934.0309923,2020-11-02 13:15:34.030992,13
22328,9,SILVER SPRING CIVIC BUILDING,1 Veterans Pl,Silver Spring,20910,5.0,Map link,1604340934.0309923,2020-11-02 13:15:34.030992,13
22329,10,WHEATON REC CENTER,11701 Georgia Ave,Wheaton,20902,5.0,Map link,1604340934.0309923,2020-11-02 13:15:34.030992,13
22330,0,ACTIVITY CENTER BOHRER PARK,506 S. Frederick Ave,Gaithersburg,20877,5.0,Map link,1604341234.1654594,2020-11-02 13:20:34.165459,13
22331,1,DAMASCUS REC CENTER,25520 Oak Dr,Damascus,20872,5.0,Map link,1604341234.1654594,2020-11-02 13:20:34.165459,13
22332,2,EXECUTIVE OFFICE BUILDING,101 Monroe St,Rockville,20850,5.0,Map link,1604341234.1654594,2020-11-02 13:20:34.165459,13
22333,3,GERMANTOWN RECREATION CENTER,18905 Kingsview Rd,Germantown,20874,5.0,Map link,1604341234.1654594,2020-11-02 13:20:34.165459,13
22334,4,JANE LAWTON COMMUNITY RECREATION CENTER,4301 Willow Ln,Chevy Chase,20815,5.0,Map link,1604341234.1654594,2020-11-02 13:20:34.165459,13
22335,5,MARILYN PRAISNER REC CENTER,14906 Old Columbia Pike,Burtonsville,20866,5.0,Map link,1604341234.1654594,2020-11-02 13:20:34.165459,13
22336,6,MID-COUNTY REC CENTER,2004 Queensguard Rd,Silver Spring,20906,5.0,Map link,1604341234.1654594,2020-11-02 13:20:34.165459,13
22337,7,POTOMAC REC CENTER,11315 Falls Rd,Potomac,20854,5.0,Map link,1604341234.1654594,2020-11-02 13:20:34.165459,13
22338,8,SANDY SPRING VOLUNTEER FIRE DEPT,17921 Brooke Rd,Sandy Spring,20860,5.0,Map link,1604341234.1654594,2020-11-02 13:20:34.165459,13
22339,9,SILVER SPRING CIVIC BUILDING,1 Veterans Pl,Silver Spring,20910,5.0,Map link,1604341234.1654594,2020-11-02 13:20:34.165459,13
22340,10,WHEATON REC CENTER,11701 Georgia Ave,Wheaton,20902,5.0,Map link,1604341234.1654594,2020-11-02 13:20:34.165459,13
22341,0,ACTIVITY CENTER BOHRER PARK,506 S. Frederick Ave,Gaithersburg,20877,5.0,Map link,1604341534.2953222,2020-11-02 13:25:34.295322,13
22342,1,DAMASCUS REC CENTER,25520 Oak Dr,Damascus,20872,5.0,Map link,1604341534.2953222,2020-11-02 13:25:34.295322,13
22343,2,EXECUTIVE OFFICE BUILDING,101 Monroe St,Rockville,20850,5.0,Map link,1604341534.2953222,2020-11-02 13:25:34.295322,13
22344,3,GERMANTOWN RECREATION CENTER,18905 Kingsview Rd,Germantown,20874,5.0,Map link,1604341534.2953222,2020-11-02 13:25:34.295322,13
22345,4,JANE LAWTON COMMUNITY RECREATION CENTER,4301 Willow Ln,Chevy Chase,20815,5.0,Map link,1604341534.2953222,2020-11-02 13:25:34.295322,13
22346,5,MARILYN PRAISNER REC CENTER,14906 Old Columbia Pike,Burtonsville,20866,5.0,Map link,1604341534.2953222,2020-11-02 13:25:34.295322,13
22347,6,MID-COUNTY REC CENTER,2004 Queensguard Rd,Silver Spring,20906,5.0,Map link,1604341534.2953222,2020-11-02 13:25:34.295322,13
22348,7,POTOMAC REC CENTER,11315 Falls Rd,Potomac,20854,5.0,Map link,1604341534.2953222,2020-11-02 13:25:34.295322,13
22349,8,SANDY SPRING VOLUNTEER FIRE DEPT,17921 Brooke Rd,Sandy Spring,20860,5.0,Map link,1604341534.2953222,2020-11-02 13:25:34.295322,13
22350,9,SILVER SPRING CIVIC BUILDING,1 Veterans Pl,Silver Spring,20910,5.0,Map link,1604341534.2953222,2020-11-02 13:25:34.295322,13
22351,10,WHEATON REC CENTER,11701 Georgia Ave,Wheaton,20902,5.0,Map link,1604341534.2953222,2020-11-02 13:25:34.295322,13
22352,0,ACTIVITY CENTER BOHRER PARK,506 S. Frederick Ave,Gaithersburg,20877,5.0,Map link,1604341834.4163349,2020-11-02 13:30:34.416335,13
22353,1,DAMASCUS REC CENTER,25520 Oak Dr,Damascus,20872,5.0,Map link,1604341834.4163349,2020-11-02 13:30:34.416335,13
22354,2,EXECUTIVE OFFICE BUILDING,101 Monroe St,Rockville,20850,5.0,Map link,1604341834.4163349,2020-11-02 13:30:34.416335,13
22355,3,GERMANTOWN RECREATION CENTER,18905 Kingsview Rd,Germantown,20874,5.0,Map link,1604341834.4163349,2020-11-02 13:30:34.416335,13
22356,4,JANE LAWTON COMMUNITY RECREATION CENTER,4301 Willow Ln,Chevy Chase,20815,5.0,Map link,1604341834.4163349,2020-11-02 13:30:34.416335,13
22357,5,MARILYN PRAISNER REC CENTER,14906 Old Columbia Pike,Burtonsville,20866,5.0,Map link,1604341834.4163349,2020-11-02 13:30:34.416335,13
22358,6,MID-COUNTY REC CENTER,2004 Queensguard Rd,Silver Spring,20906,5.0,Map link,1604341834.4163349,2020-11-02 13:30:34.416335,13
22359,7,POTOMAC REC CENTER,11315 Falls Rd,Potomac,20854,5.0,Map link,1604341834.4163349,2020-11-02 13:30:34.416335,13
22360,8,SANDY SPRING VOLUNTEER FIRE DEPT,17921 Brooke Rd,Sandy Spring,20860,5.0,Map link,1604341834.4163349,2020-11-02 13:30:34.416335,13
22361,9,SILVER SPRING CIVIC BUILDING,1 Veterans Pl,Silver Spring,20910,5.0,Map link,1604341834.4163349,2020-11-02 13:30:34.416335,13
22362,10,WHEATON REC CENTER,11701 Georgia Ave,Wheaton,20902,5.0,Map link,1604341834.4163349,2020-11-02 13:30:34.416335,13
22363,0,ACTIVITY CENTER BOHRER PARK,506 S. Frederick Ave,Gaithersburg,20877,5.0,Map link,1604342134.5412123,2020-11-02 13:35:34.541212,13
22364,1,DAMASCUS REC CENTER,25520 Oak Dr,Damascus,20872,5.0,Map link,1604342134.5412123,2020-11-02 13:35:34.541212,13
22365,2,EXECUTIVE OFFICE BUILDING,101 Monroe St,Rockville,20850,5.0,Map link,1604342134.5412123,2020-11-02 13:35:34.541212,13
22366,3,GERMANTOWN RECREATION CENTER,18905 Kingsview Rd,Germantown,20874,5.0,Map link,1604342134.5412123,2020-11-02 13:35:34.541212,13
22367,4,JANE LAWTON COMMUNITY RECREATION CENTER,4301 Willow Ln,Chevy Chase,20815,5.0,Map link,1604342134.5412123,2020-11-02 13:35:34.541212,13
22368,5,MARILYN PRAISNER REC CENTER,14906 Old Columbia Pike,Burtonsville,20866,5.0,Map link,1604342134.5412123,2020-11-02 13:35:34.541212,13
22369,6,MID-COUNTY REC CENTER,2004 Queensguard Rd,Silver Spring,20906,5.0,Map link,1604342134.5412123,2020-11-02 13:35:34.541212,13
22370,7,POTOMAC REC CENTER,11315 Falls Rd,Potomac,20854,5.0,Map link,1604342134.5412123,2020-11-02 13:35:34.541212,13
